cik,cusip6,cusip8
1100663.0,46435u,46435u43
709283.0,747906,74790650
1657853.0,42806J,42806J10
1073429.0,90333L,90333L20
1100663.0,450184,45018408
1160864.0,09249E,09249E10
1100663.0,378462,378462
30125.0,45781W,45781W10
1100663.0,596300,596300
1616212.0,89620X,89620X60
1486159.0,674215,67421510
1376339.0,602496,60249610
1606180.0,000307,00030710
1040130.0,716382,71638210
1100663.0,149435,14943570
859796.0,47109U,47109U10
891024.0,703395,70339510
1050441.0,268948,26894810
1507385.0,92339V,92339V10
835887.0,M11111,M1111111
1528129.0,516806,51680610
928054.0,343389,34338910
813623.0,870875,87087510
1444363.0,36268W,36268W10
1467076.0,1962G1,1962G108
98222.0,88642R,88642R10
1131096.0,04685W,04685W10
1383057.0,46140H,46140H50
1486957.0,05605H,05605H10
7332.0,845467,84546710
1022671.0,858119,85811910
98246.0,886547,88654710
1046327.0,75605L,75605L10
867058.0,04362P,04362P20
741508.0,826428,82642810
95521.0,868536,86853610
837173.0,93317Q,93317Q10
1115222.0,26483E,26483E10
1130385.0,365351,36535105
815097.0,143658,14365810
887921.0,761525,76152550
1231868.0,460377,46037710
1079023.0,922207,92220710
803649.0,40426W,40426W10
711039.0,577729,57772920
833320.0,122014,12201410
912513.0,232820,23282010
1105519.0,M81869,M8186910
899881.0,743410,74341010
867058.0,589405,58940510
1171825.0,125581,12558110
878088.0,69888P,69888P10
730272.0,759916,75991610
1020265.0,785905,78590510
724606.0,69840w,69840w10
785161.0,421924,42192410
1020569.0,462846,46284610
353569.0,74838J,74838J10
814585.0,55262C,55262C10
820096.0,714290,71429010
1166036.0,570759,57075910
1189712.0,261877,26187710
1107332.0,24823Q,24823Q10
949956.0,92343C,92343C10
1100427.0,019121,01912120
874716.0,45168D,45168D10
895812.0,367626,36762610
829499.0,46072H,46072H10
1071739.0,15135B,15135B10
1122135.0,G5812N,G5812N12
1025996.0,49427F,49427F10
936395.0,171779,17177910
30697.0,895927,89592730
769397.0,052769,05276910
865436.0,966837,96683710
883977.0,148867,14886710
725549.0,562567,56256710
77877.0,716578,71657810
1159119.0,74045Q,74045Q10
1168335.0,00763M,00763M10
1037038.0,731572,73157210
1095600.0,09534T,09534T50
812011.0,91879Q,91879Q10
731502.0,580031,58003110
1070794.0,127687,12768710
1262279.0,320771,32077110
929008.0,95082P,95082P10
1130166.0,98389F,98389F30
34471.0,307260,30726020
1041657.0,75040P,75040P40
310522.0,313586,31358610
1278027.0,05508R,05508R20
1121484.0,678026,67802610
93751.0,857477,85747720
1001385.0,667746,66774610
1085706.0,708677,70867710
96638.0,007942,00794210
1018003.0,457153,45715310
799089.0,04362P,04362P20
1053148.0,46060X,46060X10
895456.0,774830,77483010
906193.0,493143,49314310
41133.0,373730,37373010
70318.0,88033G,88033G10
879554.0,162809,16280930
1003950.0,71376K,71376K10
69680.0,631226,63122610
945437.0,78462X,78462X10
352305.0,261878,26187810
1033864.0,255911,25591110
23082.0,205363,20536310
717954.0,904708,90470810
93556.0,854616,85461610
1003344.0,42210P,42210P10
864683.0,23251P,23251P10
60086.0,540424,54042420
1051627.0,00246W,00246W10
775158.0,688239,68823920
860731.0,902184,90218410
1170010.0,143130,14313010
1054853.0,743724,74372410
1071598.0,69371Y,69371Y10
277135.0,384802,38480210
795665.0,591097,59109720
913077.0,00826T,00826T10
794367.0,31410H,31410H10
106040.0,958102,95810210
104348.0,932270,93227010
1096752.0,29266R,29266R10
1031296.0,337932,33793210
1058057.0,G5876H,G5876H10
912463.0,401617,40161710
1016229.0,008000,008000
1058033.0,667280,66728010
78890.0,109696,10969610
1091907.0,98156Q,98156Q10
915389.0,277432,27743210
1098322.0,44147T,44147T10
78890.0,725701,72570110
893188.0,210306,21030620
56316.0,482516,48251630
1067462.0,45767A,45767A10
1012127.0,072728,07272810
1109196.0,87959M,87959M10
865752.0,411310,41131010
1169055.0,G65422,G6542210
854460.0,458727,45872710
102037.0,913456,91345610
723603.0,230215,23021510
109177.0,989070,98907060
316709.0,808513,80851310
315189.0,244199,24419910
1200934.0,69144T,69144T10
780053.0,638620,63862010
890801.0,640938,64093810
102037.0,76182K,76182K10
1034054.0,78388J,78388J10
52466.0,462218,46221810
890465.0,62936P,62936P10
1040017.0,917920,91792010
1157654.0,878546,87854620
944695.0,019754,01975410
1089511.0,01167P,01167P10
1069353.0,207142,20714210
877890.0,177376,17737610
1062579.0,G02602,G0260210
936931.0,836167,83616710
1114365.0,231292,23129210
18937.0,156710,15671010
888953.0,68273G,68273G10
1157972.0,23325G,23325G10
1169717.0,09348R,09348R20
768251.0,021441,02144110
1273931.0,60935Y,60935Y10
1269238.0,22943F,22943F10
2969.0,009158,00915810
934473.0,37246C,37246C10
1057352.0,22160N,22160N10
890926.0,750236,75023610
737874.0,50730R,50730R10
1014507.0,82966C,82966C10
1140859.0,03073E,03073E10
912752.0,829226,82922610
922863.0,74756M,74756M10
1326428.0,536020,53602010
74208.0,902653,90265310
868857.0,00766T,00766T10
949699.0,716933,71693310
1092914.0,049392,04939210
1085770.0,62458M,62458M10
1334978.0,18451C,18451C10
802301.0,827056,82705630
1012100.0,81211K,81211K10
357294.0,442487,44248720
1030471.0,918076,91807610
1290096.0,270006,27000610
1100682.0,159864,15986410
1058090.0,303705,303705
1305014.0,044209,04420910
859737.0,436440,43644010
1064641.0,81369Y,81369Y60
1049502.0,55306N,55306N10
1389050.0,30225X,30225X10
1174610.0,74347R,74347R65
316300.0,269279,26927940
80661.0,743315,74331510
1260990.0,40052B,40052B10
1131517.0,03460L,03460L10
946581.0,874054,87405410
6281.0,326541,32654105
1068875.0,45678T,45678T20
930667.0,464286,46428676
1177394.0,87162W,87162W10
23217.0,205887,20588710
1283630.0,024835,02483510
1261694.0,88164L,88164L10
1127393.0,008000,008000
7084.0,039483,03948310
1329377.0,858984,858984
716006.0,984249,98424910
23675.0,205944,20594410
794170.0,446249,446249
1350487.0,97717W,97717W86
1336920.0,78390X,78390X10
1350487.0,97717W,97717W20
1124198.0,343412,34341210
836690.0,45769N,45769N10
1095073.0,G3223R,G3223R10
1002638.0,683715,68371510
1011006.0,984332,98433210
1326059.0,169483,16948310
1091748.0,G73018,G7301810
1126294.0,75952B,75952B10
1235468.0,008000,008000
1047202.0,374276,37427610
1264242.0,G7313F,G7313F10
1067701.0,911363,91136310
888491.0,681936,68193610
773468.0,456607,45660720
1338065.0,23311P,23311P10
916085.0,42222G,42222G10
1287808.0,431466,43146610
1282977.0,395259,39525910
1045150.0,88650Q,88650Q10
876437.0,552848,55284810
1383312.0,11133T,11133T10
886046.0,482847,482847
1297401.0,26153C,26153C10
873364.0,156708,15670810
1071255.0,51206P,51206P10
921738.0,707569,70756910
1004434.0,008252,00825210
52848.0,354545,354545
1262823.0,960413,96041310
1064642.0,276163,276163
1100663.0,202393,202393
1060232.0,19421W,19421W10
836106.0,670008,67000810
773747.0,233806,23380620
894010.0,236277,23627710
1064728.0,704549,70454910
1015483.0,26784F,26784F10
1209466.0,73935X,73935X47
1356949.0,44244K,44244K10
1209466.0,957269,957269
1316835.0,12008R,12008R10
1289169.0,26959T,26959T10
100517.0,902549,90254980
1332349.0,112463,11246310
1347510.0,16938P,16938P10
874255.0,583916,58391610
1219169.0,68402T,68402T10
1350487.0,97717W,97717W77
1061983.0,23282W,23282W10
225263.0,470355,47035520
1007228.0,576817,57681720
771950.0,961815,96181510
1064641.0,81369Y,81369Y70
1043572.0,204940,20494010
1385544.0,440694,44069430
930667.0,464286,46428681
1350487.0,97717W,97717W71
871763.0,56418H,56418H10
1057060.0,567908,56790810
1001902.0,461148,46114810
895930.0,03232P,03232P40
882104.0,69329Y,69329Y10
1013871.0,629377,62937750
1050446.0,594972,59497240
1308547.0,25659T,25659T10
771497.0,000957,00095710
828916.0,948741,94874110
1375365.0,86800U,86800U10
1195734.0,73754Y,73754Y10
1538375.0,G57279,G5727910
1410384.0,74736L,74736L10
28917.0,F5063D,F5063D62
17843.0,144285,14428510
1398987.0,75605Y,75605Y10
1288403.0,92922P,92922P10
1552033.0,89400J,89400J10
1512499.0,535219,53521910
1533932.0,92210H,92210H10
1600125.0,58958U,58958U10
1683825.0,89686D,89686D10
1530721.0,154460,15446031
1491576.0,881569,88156910
801337.0,947890,94789010
726728.0,275879,27587909
56047.0,475660,475660
1699039.0,75282U,75282U10
1355096.0,53071M,53071M85
1100663.0,218856,218856
1255474.0,966387,96638710
1282648.0,008000,008000
1447669.0,90138F,90138F10
1493566.0,M11111,M1111111
1100663.0,46431W,46431W83
1100663.0,46435G,46435G42
1534287.0,999999,999999
1272830.0,264108,26410830
1002517.0,144002,14400218
1633061.0,032108,03210830
1517496.0,33829R,33829R10
1000180.0,80004C,80004C
77877.0,69327R,69327R10
912766.0,999999,999999
1056087.0,579489,57948930
1100663.0,100000,100000
1309108.0,96208T,96208T10
1100663.0,46434G,46434G86
1651308.0,07725L,07725L10
1100663.0,46435G,46435G53
1093207.0,22765D,22765D40
1100663.0,205000,205000
1468174.0,448579,44857910
1100663.0,46435G,46435G47
917851.0,108572,10857250
1472595.0,749397,74939710
1311230.0,88105A,88105A10
1529192.0,92763W,92763W10
1418135.0,184243,18424370
1100663.0,46435G,46435G41
1482512.0,444097,44409710
1660134.0,679295,67929510
1100663.0,118997,11899767
1100663.0,464289,46428947
874499.0,142214,14221416
1108827.0,74733V,74733V10
1528849.0,74967X,74967X10
1645494.0,G0551A,G0551A10
820027.0,03076C,03076C10
1286681.0,25754A,25754A20
1297704.0,67091U,67091U10
73887.0,110394,11039410
1581068.0,11120U,11120U10
5094.0,46132L,46132L10
789570.0,448579,44857910
1418144.0,73935B,73935B86
827809.0,67001K,67001K20
1401667.0,74587V,74587V10
1517228.0,20337X,20337X10
883980.0,32008D,32008D10
1209466.0,73935X,73935X34
1458891.0,G65431,G6543110
1383062.0,73936B,73936B10
1175454.0,339041,33904110
1324245.0,83421A,83421A10
1090872.0,00846U,00846U10
1611983.0,530307,53030710
704051.0,524901,52490110
1354217.0,999999,999999
1102934.0,12709P,12709P10
917273.0,999999,999999
874499.0,135092,13509299
1280452.0,609839,60983910
1173204.0,172406,17240610
7431.0,04247X,04247X10
1616707.0,94419L,94419L10
894351.0,95766P,95766P20
789570.0,552953,55295310
1564708.0,65249B,65249B20
1430602.0,811065,81106510
1409493.0,16934Q,16934Q10
1370946.0,690742,69074210
1396009.0,929160,92916010
1009829.0,47012E,47012E10
1316656.0,261608,26160810
1376610.0,019344,01934410
1095651.0,45031U,45031U10
1357204.0,265504,26550410
1100663.0,117334,11733488
1100663.0,464288,46428845
1437107.0,25470F,25470F10
350907.0,885175,88517530
1394954.0,36191U,36191U10
1017413.0,521333,52133307
29669.0,257867,25786710
1085770.0,62458M,62458M20
104889.0,384637,38463710
1594109.0,400110,40011010
1433714.0,489766,489766
886043.0,95766M,95766M60
895728.0,378658,37865806
1056087.0,S57948,S5794891
1383057.0,73936B,73936B20
1366684.0,43739Q,43739Q10
1359841.0,410345,41034510
1580185.0,103120,10312014
1609702.0,12508E,12508E10
947263.0,889069,88906974
1292055.0,871546,87154620
1478484.0,989774,98977410
1083318.0,45841V,45841V10
316793.0,460254,46025410
923603.0,31430F,31430F10
1378872.0,73936T,73936T55
880804.0,740585,74058510
1551060.0,74906P,74906P10
1378872.0,73936T,73936T52
1100663.0,230824,230824
1541157.0,15119A,15119A10
1117106.0,64118Q,64118Q10
1267097.0,87264S,87264S10
1433714.0,14862Q,14862Q10
105076.0,943315,94331510
937556.0,574795,57479510
842183.0,751452,75145220
1094366.0,M81873,M8187310
1094739.0,31787A,31787A50
1092367.0,871206,87120640
1597095.0,89977P,89977P10
1289236.0,09063H,09063H10
77281.0,709102,70910210
1287701.0,38489R,38489R10
1490983.0,13466Y,13466Y10
1610114.0,648691,64869110
1001082.0,25470M,25470M10
874710.0,019222,01922210
1267130.0,126804,12680430
891103.0,111014,111014
860546.0,22002T,22002T10
817366.0,918194,91819410
1173293.0,008000,008000
1365767.0,M0854Q,M0854Q10
1437107.0,25470F,25470F30
1555365.0,008000,008000
921825.0,32054K,32054K10
916076.0,573284,57328410
919012.0,02553E,02553E10
1090425.0,060613,060613
1201792.0,02913V,02913V10
1507385.0,02917T,02917T10
1378872.0,73936Q,73936Q87
1476045.0,16208T,16208T10
1297587.0,157842,15784210
37008.0,976391,97639130
9984.0,067806,06780610
1031316.0,105058,10505848
922475.0,060613,060613
741508.0,67073Y,67073Y10
1048098.0,901198,90119843
1502034.0,36191G,36191G10
1272550.0,74047X,74047X10
865436.0,174063,17406345
1378872.0,73937B,73937B66
1124610.0,928563,92856340
4447.0,169131,16913113
1283630.0,105986,10598651
926282.0,00738A,00738A10
866609.0,462044,46204410
1042776.0,720190,72019020
353230.0,108434,10843483
1107694.0,750086,75008610
832988.0,G81276,G8127610
6281.0,153733,15373308
1203464.0,330075,33007505
1372920.0,647581,64758110
1301063.0,02076X,02076X10
1043604.0,48203R,48203R10
1418144.0,73935B,73935B50
919991.0,353946,35394658
1170154.0,367299,36729910
883902.0,820108,820108
1411494.0,999999,999999
1095315.0,675227,675227
1275902.0,42328A,42328A20
1555280.0,98978V,98978V10
1100663.0,46429B,46429B61
1503290.0,05358E,05358E10
1109345.0,M7516K,M7516K10
1369817.0,G67742,G6774210
1124804.0,01988P,01988P10
1555365.0,966244,96624410
1368265.0,184499,18449910
89089.0,817565,81756510
815094.0,003654,00365410
1498710.0,060513,060513
1024732.0,999999,999999
66570.0,602720,60272010
922475.0,45068B,45068B10
1130385.0,H27178,H2717810
808450.0,63934E,63934E10
1065310.0,74955W,74955W30
1273013.0,7171EP,7171EP10
1268884.0,44982G,44982G70
883265.0,920931,92093140
878180.0,670978,67097840
1255821.0,6706EP,6706EP20
899752.0,67060D,67060D20
1177218.0,67071Y,67071Y20
1059386.0,920961,92096160
1254634.0,449788,44978830
1335258.0,538034,53803410
927653.0,58155Q,58155Q10
895648.0,370021,37002110
1161069.0,67071P,67071P20
1160990.0,72200U,72200U50
1172168.0,67071S,67071S20
1138118.0,12497T,12497T10
1338749.0,737630,73763010
1090425.0,512815,51281510
1312073.0,92342Y,92342Y10
1068963.0,50208B,50208B30
1161070.0,67071T,67071T20
1087788.0,67070C,67070C20
921671.0,36239Q,36239Q40
1090118.0,67069T,67069T20
1158729.0,67071W,67071W20
882300.0,958435,95843520
916076.0,727272,727272
1181024.0,09249U,09249U20
318380.0,74460D,74460D72
1087785.0,67070W,67070W20
91419.0,832696,83269640
1075415.0,81721M,81721M10
1396277.0,12811L,12811L60
1177212.0,67072E,67072E20
890897.0,67101Q,67101Q20
1166572.0,67071R,67071R20
1200446.0,67072W,67072W20
310568.0,595137,59513710
918112.0,008000,008000
1227476.0,67073D,67073D30
1090119.0,67069R,67069R20
944314.0,84610H,84610H10
1177214.0,67072A,67072A20
857694.0,816344,81634420
98677.0,890516,89051610
1108524.0,79466L,79466L30
826020.0,44977W,44977W30
9342.0,057741,05774110
1074688.0,27826D,27826D20
1169034.0,092481,09248120
1181026.0,09250G,09250G20
1137885.0,67070V,67070V20
1177132.0,76970l,76970l10
740761.0,118759,11875910
1209466.0,136158,136158
1047188.0,709754,70975410
901219.0,444903,44490310
880843.0,670987,67098720
857361.0,67062H,67062H60
1233087.0,35472T,35472T20
1275214.0,128125,12812520
845606.0,59318D,59318D20
700923.0,55405W,55405W10
906192.0,78464R,78464R10
1410637.0,74957T,74957T10
895419.0,225447,22544710
847411.0,59318B,59318B20
1293613.0,486606,48660620
1137393.0,09248F,09248F50
1089821.0,09248R,09248R20
809844.0,59318E,59318E20
1265708.0,67090H,67090H20
1090122.0,67069M,67069M20
913414.0,464288,46428830
701811.0,587200,58720010
1057758.0,87311L,87311L10
1100663.0,464287,46428745
1266585.0,670682,67068220
1087783.0,67069L,67069L20
353944.0,459902,45990210
1343202.0,92336G,92336G10
879101.0,49446R,49446R10
1181187.0,092479,09247930
1169031.0,09249A,09249A20
837951.0,693742,69374220
789073.0,349631,34963110
1020214.0,157085,15708510
821483.0,247907,24790720
1170650.0,58405U,58405U10
883269.0,920933,92093320
1344705.0,311909,311909
1089094.0,09248T,09248T20
1131063.0,67070A,67070A20
869405.0,67062N,67062N20
897424.0,67061Q,67061Q20
1418819.0,36172H,36172H10
1087787.0,67070E,67070E20
921112.0,531172,53117210
1260729.0,36242H,36242H60
25212.0,222660,22266010
1022646.0,903914,90391410
801961.0,552738,55273820
1297989.0,302081,30208110
1092896.0,59318C,59318C20
1137391.0,09248E,09248E20
1364885.0,848574,84857410
1119774.0,M25722,M2572210
57055.0,482740,48274020
701985.0,532716,53271610
1162028.0,018547,01854730
1167467.0,09249H,09249H20
1158728.0,67071C,67071C20
52848.0,960941,960941
898174.0,759351,75935160
867374.0,286082,28608210
703351.0,0000ff,0000ff
1167470.0,09249P,09249P20
1181027.0,092484,09248420
1428156.0,15100E,15100E10
880893.0,920928,92092830
925645.0,G20045,G2004520
49071.0,444859,44485910
867773.0,867652,86765230
794685.0,362397,36239750
1166126.0,708160,70816010
1209466.0,105427,105427
1001250.0,518439,51843910
42582.0,382550,38255010
911308.0,09254K,09254K20
1090071.0,35063R,35063R10
1300514.0,517834,51783410
874015.0,464330,46433010
910521.0,243537,24353710
1177216.0,67072D,67072D20
1209466.0,123070,123070
1009575.0,40422Y,40422Y10
1209466.0,162929,162929
870780.0,670972,67097230
1135711.0,64118B,64118B10
810365.0,82669P,82669P30
1222719.0,12811P,12811P20
1137440.0,09248J,09248J20
1084580.0,472319,47231910
356830.0,68812R,68812R30
802481.0,721467,72146710
1125816.0,33734g,33734g10
1256909.0,124890,124890
1256909.0,64118k,64118k30
1167713.0,25154h,25154h46
1405287.0,86323M,86323M10
1169029.0,09249L,09249L20
839533.0,81118R,81118R20
1298946.0,252784,25278430
202058.0,413875,41387510
1219360.0,722014,72201450
846596.0,811234,81123420
1232524.0,472147,47214710
1038205.0,063904,06390410
1256909.0,105776,105776
1283699.0,591708,59170810
1125816.0,33734j,33734j10
1125816.0,33734x,33734x13
16918.0,21036P,21036P10
1116937.0,19247W,19247W20
1063254.0,78463B,78463B10
887596.0,163072,16307210
890518.0,09249K,09249K20
1216583.0,67073B,67073B20
1102934.0,12907P,12907P10
1158289.0,67071B,67071B60
1099590.0,58733R,58733R10
1027884.0,167250,16725010
1276533.0,67072T,67072T20
352363.0,539320,53932010
1137392.0,09248H,09248H20
791907.0,535678,53567810
1169027.0,09249J,09249J20
6951.0,038222,03822210
912888.0,92846N,92846N10
949536.0,422317,42231710
874501.0,023139,02313910
813781.0,302051,30205120
1176433.0,67072C,67072C20
917251.0,008000,008000
1289213.0,6706EN,6706EN40
1391461.0,007639,00763930
1160497.0,G4776G,G4776G10
1006224.0,09066X,09066X10
805012.0,29406L,29406L20
918386.0,747277,74727710
8670.0,053015,05301510
1364479.0,42805T,42805T10
790715.0,826565,82656510
719955.0,969904,96990410
1415921.0,Y62267,Y6226710
1053221.0,59101M,59101M10
1162027.0,01864V,01864V40
1090116.0,67071L,67071L20
1283699.0,459902,45990210
892992.0,67061W,67061W20
1196362.0,670655,67065520
1162030.0,01871P,01871P30
1182129.0,05334D,05334D10
1037976.0,103120,103120
1761055.0,200000,200000
1100663.0,46436e,46436e87
1484769.0,35953D,35953D10
750004.0,80874P,80874P10
1100663.0,300000,300000
